Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5123","Pertes","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","61","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5123","Pertes","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5142","Nourriture","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","66","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","52","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","211","Suisse","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","32","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","112","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","29","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","37","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","207","Suriname","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","1969","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","774","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","89","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","1072","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","57","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","130","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","74","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5123","Pertes","2513","Orge et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","175","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","107","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","208","Tadjikistan","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","123","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","119","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","159","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","139","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","287","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","39","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","211","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","617","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5123","Pertes","2517","Millet et produits","2013","2013","Milliers de tonnes","69","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5142","Nourriture","2517","Millet et produits","2013","2013","Milliers de tonnes","520","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","807","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","94","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","684","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","482","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","57","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","39","Tchad","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","416","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","3302","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","1350","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","992","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","58","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","51","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","1039","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","524","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5123","Pertes","2513","Orge et produits","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","523","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","420","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","47","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","160","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5123","Pertes","2515","Seigle et produits","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","129","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","121","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","80","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5123","Pertes","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5123","Pertes","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","210","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","185","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","167","Tchéquie","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","1882","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","1130","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","733","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","13605","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2405","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1786","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","7677","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","441","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","4678","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","3724","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","105","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","681","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","55","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","53","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","49","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","216","Thaïlande","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","78","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3","S","Données standardisées"
